         3.963737226        0.9818765566
         3.970173622        0.9913127469
         3.971599838        0.9858577189
         3.979268946        0.9898645528
         3.968794874        0.9878692168
         3.956406377        0.9797092735
         3.989242873        0.9966924994
         3.976123376        0.9910681389
         3.967513661        0.9838808266
         3.954141669        0.9780433363
         3.951707531        0.9788805047
         3.954797493        0.9807775152
         3.956846738        0.9784764287
         3.951289238        0.9765346727
         3.955968895        0.9807929117
         3.955233831        0.9776979407
         3.956794986        0.9789978206
         3.953671838        0.9772645871
         3.973902561        0.9872530643
         3.972760345        0.9869302779
          3.95739097        0.9837613244
         3.973492649        0.9908459393
           3.9533976        0.9783500738
         3.955439591        0.9878606295
          3.97335514        0.9871089161
         3.952096882        0.9762567584
         3.956352899        0.9785205893
          3.96206252        0.9843129356
         3.959700059        0.9845751396
         3.957367949        0.9794879932
         3.955518559         0.985329782
         3.969366407        0.9847573578
         3.977922987        0.9924433088
         3.955901895        0.9843072052
          3.98005296        0.9901565943
         3.952775228        0.9798521873
         3.952033074        0.9760111205
         3.957673484        0.9791946387
         3.964739826        0.9839000941
         3.970886565        0.9855400601
         3.955389433         0.977836116
         3.973517547        0.9868956943
         3.952728958        0.9875099533
         3.960210813        0.9802185085
          3.95409374        0.9872498373
         3.987302411        0.9945624676
         3.963250207        0.9823594092
         3.951735538        0.9769446046
         3.951835969        0.9774879043
         3.964672545         0.983235076
         3.977470215        0.9910640547
         3.955212105        0.9848660938
         3.989116558        0.9967661205
         3.980545961        0.9904963193
         3.978752434        0.9908422332
         3.975763987        0.9891608306
          3.97314442        0.9868351021
         3.962084788        0.9839795958
         3.960294153        0.9801416033
         3.980384714        0.9924162298
         3.983400107        0.9921046448
         3.951375902        0.9771055045
         3.954880678        0.9878990785
         3.954983687        0.9775074173
         3.962500528        0.9812443212
          3.95266709        0.9769988263
         3.970722941        0.9916303081
         3.953402646        0.9840877824
          3.95934284        0.9796955755
         3.977647569        0.9904741288
          3.96001362        0.9827873073
         3.975586721        0.9893696798
         3.965223437        0.9844744588
          3.98733437        0.9939535936
         3.957796732        0.9869590281
         3.972029535        0.9863200321
         3.953867595        0.9781259888
         3.957870707        0.9790560991
         3.975055195        0.9875737104
         3.963848696        0.9837272944
         3.957972972        0.9793736681
         3.953411874         0.977082773
           3.9556331        0.9861934862
         3.970003589        0.9850664587
         3.954238048        0.9778518248
         3.968690137        0.9944178236
         3.976892195        0.9912941032
         3.962552298        0.9855508225
         3.966686472        0.9839946186
          3.98904947        0.9950069998
         3.968341616        0.9853073698
         3.995419404        0.9980132023
         3.965376734        0.9913399692
          3.98732018        0.9943991416
         3.976846769         0.991883876
         3.964591498        0.9822433858
         3.970477165        0.9857020329
         3.961785332        0.9814105654
          3.95398449        0.9785477233
         3.953055697        0.9807855018
            3.952014        0.9888373914
         3.977860759        0.9893608281
         3.969410502        0.9857802496
          3.96125737        0.9920478233
         3.954605427        0.9851804062
         3.956020434        0.9796866406
         3.952518403         0.977942368
          3.95856388        0.9822056086
         3.969811872        0.9858224511
         3.963118078        0.9843739637
         3.959521274        0.9802983674
         3.976577801        0.9891578853
         3.953764214        0.9789070586
         3.953827117        0.9814725771
         3.959263548        0.9883627153
         3.970783847        0.9863985038
         3.982275796        0.9919847654
         3.960411702        0.9855537715
         3.957525685        0.9849843137
          3.95308357        0.9865049912
         3.959636499        0.9811794989
         3.954976081        0.9775145521
         3.960331853        0.9815794865
         3.950770029        0.9856904657
         3.972064211        0.9881893582
         3.955631094        0.9786497701
         3.951084698        0.9857065566
         3.979050436        0.9907241253
         3.963497794        0.9823121597
         3.965232624        0.9838459096
         3.963147916        0.9835416887
         3.959701192        0.9813864613
         3.952477011        0.9771664201
         3.951890463        0.9784709924
         3.951702315        0.9789686994
          3.95244818        0.9763456862
          3.97748975        0.9912495423
         3.971286557         0.987636036
         3.967953909        0.9853361498
         3.961378599        0.9855461608
         3.956427093        0.9794741572
         3.955272118        0.9817050311
         3.957783743        0.9789991058
         3.964848642        0.9825731317
         3.961940613        0.9845580901
          3.95575426         0.978897581
         3.960611428        0.9813091753
         3.985158827        0.9928815011
         3.952498829        0.9867575752
         3.952942535        0.9796648653
